,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
30,10482,Marcus Morris,Kansas,B12,38,70.6,122.3,25.9,60.1,62.51,11.5,19.0,11.4,13.7,148,215,0.688,214,345,0.62,26,76,0.342,2.4,1.7,51.1,Jr,9-Jun,22,5.01736,136.159,3.6,2011,8822,all,77.6,0.92536297,114.0,147.0,100.0,198.0,0.7755,0.5051,31.0,33.0,0.9394,14.0,91.705,86.7767,3.93206,223.432,9.65942,6.81335,2.84607,9.94358,28.3158,7.5064,2.43718,2.6053,5.0263,7.6316,1.6316,0.8421,0.6316,17.2105,PF/C,4.00787
31,10501,Quincy Acy,Baylor,B12,30,77.6,109.3,21.2,53.4,57.67,11.3,18.2,6.0,18.5,107,156,0.686,134,249,0.538,0,2,0.0,5.5,1.8,62.2,Jr,7-Jun,4,3.19353,114.579,3.3,2011,9007,all,60.8,0.4193642,86.0,116.0,48.0,133.0,0.7414,0.3609,57.0,65.0,0.8769,37.0,93.5673,91.7151,3.79231,193.507,4.43228,1.5242,2.90808,4.20615,31.1667,2.41335,1.7928,2.8,4.8333,7.6333,0.8667,0.9333,1.5,12.5,PF/C,0.12646
32,11070,Kelly Olynyk,Gonzaga,WCC,34,33.1,106.2,22.1,60.2,60.9,12.1,21.1,9.7,23.9,40,66,0.606,59,98,0.602,10,25,0.4,1.2,1.3,53.7,So,Jul-00,13,1.17801,110.538,4.8,2011,11882,all,,0.53661166,32.0,43.0,27.0,55.0,0.7442,0.4909,3.0,3.0,1.0,13.0,95.4108,91.3002,1.62479,87.2151,3.13661,1.85045,1.28617,2.93234,13.3529,2.02051,0.911839,1.2941,2.5294,3.8235,0.6471,0.2941,0.1471,5.5294,PF/C,3.35589
33,11456,Kawhi Leonard,San Diego St.,MWC,34,79.6,108.7,27.7,46.3,50.78,11.4,25.9,16.4,15.1,110,145,0.759,175,371,0.472,23,81,0.284,1.9,2.8,32.1,So,6-Jun,15,4.36317,123.31,3.1,2011,13395,all,88.8,1.15998007,78.0,98.0,97.0,272.0,0.7959,0.3566,19.0,19.0,1.0,15.0,85.3916,81.558,5.15728,263.03,8.2352,3.75988,4.47532,8.27578,33.0,5.00299,3.27279,3.1765,7.5294,10.7059,2.5588,1.4706,0.5882,15.5588,PF/C,4.51629
34,11498,Erik Murphy,Florida,SEC,33,23.4,109.3,20.2,57.1,59.59,9.2,15.6,4.6,20.8,21,28,0.75,42,75,0.56,12,30,0.4,4.6,0.9,26.7,So,10-Jun,33,1.10207,115.121,6.2,2011,13540,all,89.2,0.33328751,24.0,33.0,18.0,42.0,0.7273,0.4286,0.0,0.0,,49.0,96.3422,91.8507,1.28026,64.424,3.2429,1.56489,1.67801,2.36614,10.7576,0.708456,1.65769,0.8182,1.4545,2.2727,0.2424,0.1515,0.4545,4.2727,PF/C,5.24474
35,11799,Mike Muscala,Bucknell,Pat,34,69.2,110.6,27.4,52.2,58.0,7.7,22.3,12.2,13.6,129,158,0.816,183,351,0.521,4,11,0.364,8.1,0.9,43.6,So,10-Jun,31,3.18204,118.076,3.8,2011,14685,all,9.2,0.81036407,100.0,145.0,79.0,197.0,0.6897,0.401,21.0,22.0,0.9545,44.0,91.0505,91.451,3.40537,213.395,5.41271,0.593159,4.81956,5.77416,27.7647,3.23992,2.53424,1.6765,5.6176,7.2941,1.3824,0.4118,1.9706,14.9118,PF/C,0.703706
36,12064,Terrence Jones,Kentucky,SEC,38,78.4,105.6,27.8,47.0,51.17,9.0,22.1,10.3,13.6,157,243,0.646,180,387,0.465,26,79,0.329,6.0,2.2,52.1,Fr,8-Jun,3,4.03923,122.033,3.0,2011,15374,all,98.4,0.79996957,101.0,152.0,79.0,235.0,0.6645,0.3362,34.0,37.0,0.9189,18.0,89.1825,84.1061,4.6613,280.458,6.84804,2.62034,4.2277,7.11872,31.4737,3.90817,3.21055,2.4211,6.4211,8.8421,1.5789,1.1316,1.8947,15.6579,PF/C,3.98144
37,12506,Tobias Harris,Tennessee,SEC,34,72.5,109.5,25.9,48.9,53.96,7.5,20.6,10.4,14.3,128,170,0.753,162,326,0.497,23,76,0.303,3.4,1.4,42.3,Fr,8-Jun,12,3.86035,123.298,2.8,2011,16657,all,99.0,0.7096792,95.0,143.0,67.0,183.0,0.6643,0.3661,21.0,23.0,0.913,19.0,97.8243,91.867,3.5272,197.759,4.80112,2.71068,2.09044,6.7151,29.2059,5.33543,1.37966,1.9706,5.2941,7.2647,1.2941,0.7059,0.8529,15.3235,PF/C,4.52936
38,12752,Andre Roberson,Colorado,B12,37,54.8,117.2,16.5,60.5,60.21,15.3,25.1,7.1,18.9,42,75,0.56,83,133,0.624,12,34,0.353,5.0,3.4,44.9,Fr,7-Jun,21,2.25626,114.564,5.4,2011,17361,all,69.6,0.74999997,78.0,112.0,5.0,21.0,0.6964,0.2381,27.0,32.0,0.8438,26.0,95.2651,92.0069,2.65851,211.866,8.41442,4.37194,4.04248,4.9824,22.1622,3.07891,1.90349,2.7838,4.9189,7.7027,0.8919,1.2973,1.0811,6.5946,PF/C,2.40767
39,12966,Dwight Powell,Stanford,P10,31,60.7,102.6,19.2,48.9,53.62,6.8,19.0,8.6,18.3,69,101,0.683,81,162,0.5,7,25,0.28,4.2,1.9,54.0,Fr,9-Jun,33,1.67295,104.776,4.9,2011,17946,all,93.4,0.68176696,55.0,78.0,26.0,84.0,0.7051,0.3095,12.0,14.0,0.8571,45.0,94.4292,91.6343,2.97459,160.383,4.0042,0.30265,3.70155,2.85775,24.3871,-0.14914,3.00689,1.3871,3.7742,5.1613,0.9677,0.7742,0.9032,8.129,PF/C,1.99958
