pick,player_name,oreb,dreb,treb,ast,stl,blk,pts
,Steven Roundtree,2.8182,3.6364,6.4545,1.3182,0.9091,0.7727,10.0
,Akil Mitchell,2.6857,6.2286,8.9143,1.4857,1.2857,0.4,13.1429
,Joel Vander Pol,1.625,2.875,4.5,0.2083,0.25,0.6667,4.25
,Roland Brown,1.3448,2.8966,4.2414,0.3448,0.4483,0.5517,5.5517
,Stephen Nwaukoni,2.9167,4.9583,7.875,0.375,0.3333,0.125,6.5
,Cameron Gunter,0.6154,0.5769,1.1923,0.0,0.0769,0.3462,1.4615
,Steven Danridge,1.2692,1.4231,2.6923,0.4231,0.2308,0.6538,3.7692
,Jalen Courtney,0.8077,1.2692,2.0769,0.0769,0.0385,0.2692,2.1154
,Jan Maehlen,0.8421,0.9474,1.7895,0.0,0.1053,0.3158,1.5789
,Patrick Agho,0.5294,0.7647,1.2941,0.1176,0.1765,0.1765,1.5294
,Davante Drinkard,1.0357,0.8571,1.8929,0.2143,0.0357,0.3929,1.8214
,Tshilidzi Nephawe,2.25,2.75,5.0,0.0,0.125,0.625,7.5
,Marshall Bjorklund,2.5312,3.6562,6.1875,1.1875,0.4688,0.4688,11.6875
,Raphael Akpejiori,0.3333,0.7778,1.1111,0.0556,0.1667,0.1667,0.6111
,Marcus Heemstra,1.0323,1.5484,2.5806,0.7097,0.2258,0.4194,3.8387
,Darius Leonard,1.5,2.2333,3.7333,0.5,0.5667,0.1667,5.9667
,Mark Henniger,1.7353,1.8529,3.5882,0.3824,0.4412,0.3824,4.7647
,Lucas Troutman,2.0,3.2759,5.2759,0.6552,1.1724,2.069,15.1379
,Tyler Olander,1.1724,2.5172,3.6897,1.069,0.2414,0.931,4.2759
,Daniel Miller,2.3548,4.2903,6.6452,2.1613,0.871,2.0645,8.3548
,Alphonso Leary,2.6897,3.3103,6.0,0.1724,0.7931,1.2414,5.1034
,Cameron Downing,0.9375,1.1562,2.0938,0.5938,0.1875,0.25,5.375
,Jordan Bachynski,2.0571,3.8571,5.9143,0.1429,0.1714,3.4286,9.7714
,Joe Kammerer,0.2963,0.7037,1.0,0.1852,0.0,0.1481,1.3333
,Ehimen Orukpe,1.5833,2.7778,4.3611,0.2222,0.3056,1.5556,2.6389
,D.J. Covington,2.9286,3.9643,6.8929,0.8214,1.25,2.9643,14.6071
,Goran Pantovic,1.0,1.0526,2.0526,0.1053,0.1053,0.0526,0.5263
,Jonathan Graham,1.1613,1.5806,2.7419,0.1935,0.0968,0.8065,1.9355
,Michael Cobbins,1.9643,4.1429,6.1071,0.2857,0.4286,1.5357,6.8929
,Talib Zanna,2.7576,3.303,6.0606,0.6061,0.5758,0.5758,9.5758
,Dante Taylor,1.875,2.0,3.875,0.5312,0.3125,0.4062,5.0
,John Puk,1.1429,3.2571,4.4,0.4857,0.2,0.4571,5.2571
,Quintrell Thomas,1.3871,2.0323,3.4194,0.2903,0.2258,0.4194,3.5806
,Eric McKnight,1.4857,2.8571,4.3429,0.3143,0.4,1.2,6.4286
,Mike Byron,0.625,0.8333,1.4583,0.1667,0.0417,0.4583,1.7083
,Martins Abele,1.2917,1.7083,3.0,0.0833,0.1667,0.7917,2.9583
21.0,Gorgui Dieng,3.4242,5.9697,9.3939,2.0,1.3333,2.5152,9.7879
,Robert Thurman,1.697,1.8485,3.5455,0.3333,0.3939,0.3636,4.8788
,Aziz N'Diaye,3.2941,5.7647,9.0588,0.3235,0.4706,1.2059,8.9118
,Andrew Osemhen,0.8333,1.3,2.1333,0.2333,0.3,0.4333,3.0667
,Stefan Nastic,0.7391,1.1304,1.8696,0.2174,0.0435,0.1739,2.0435
,Jeff Havenstein,0.3793,1.0345,1.4138,0.2069,0.1034,0.1724,0.6552
,Jordan Morgan,1.7714,2.6,4.3714,0.3429,0.4286,0.0571,4.6286
,Tony Wroblicky,2.4,3.7333,6.1333,0.7333,0.5333,0.9667,7.7667
,John McArthur,1.0833,1.2778,2.3611,0.25,0.2222,0.25,1.75
,Dartaye Ruffin,2.5,4.3333,6.8333,0.5333,1.0,0.6667,6.9
,Sandi Marcius,1.069,1.4138,2.4828,0.1724,0.4483,0.5172,3.3103
,Jon Nwannunu,1.3448,2.2069,3.5517,0.5517,0.4483,0.5862,6.7586
,Babatunde Olumuyiwa,1.2581,2.4516,3.7097,0.8065,0.2581,0.8387,4.2258
,Anthony Mayo,0.6875,1.7188,2.4062,0.2812,0.1875,0.8125,2.3438
49.0,Cameron Bairstow,2.1714,3.7714,5.9429,0.8857,0.6857,0.6,9.7143
,Kourtney Roberson,2.5152,4.1212,6.6364,0.7576,0.697,0.7879,6.9091
,Robert Garrett,0.5667,1.1667,1.7333,0.0667,0.1667,1.1,1.4333
,Brandon Cataldo,0.381,0.9524,1.3333,0.1905,0.2381,0.7143,2.381
5.0,Alex Len,2.8684,4.9737,7.8421,0.9737,0.2105,2.0526,11.8947
,Cannen Cunningham,1.9355,4.3226,6.2581,1.5806,1.129,1.871,9.2258
,Jordan Aaberg,0.619,1.2381,1.8571,0.2381,0.1429,0.4762,2.5238
,Sidiki Johnson,2.5455,2.5455,5.0909,0.1818,0.5455,0.8182,3.9091
,Percy Gibson,1.129,1.4839,2.6129,0.1935,0.2581,0.6452,4.4516
,Trey McDonald,0.4737,0.6842,1.1579,0.1053,0.1053,0.2105,1.3158
,Darion Atkins,1.0769,2.0385,3.1154,0.3462,0.4231,1.0769,4.6538
,Stephon Smith,1.1481,1.6296,2.7778,0.2593,0.3333,0.2963,2.8148
,Hooper Vint,0.25,0.5,0.75,0.0,0.0833,0.4167,1.5833
,John Bailey,0.4,0.3,0.7,0.1,0.1,0.2,0.3
,Alexander Scotland-Williamson,0.16,0.32,0.48,0.16,0.04,0.08,0.88
,Josh Crittle,1.697,3.9091,5.6061,2.0303,0.8788,0.8788,10.697
,Kevin Gray,1.5172,2.0345,3.5517,0.4828,0.2759,0.1724,4.3448
,Keith Gray,1.3103,1.2759,2.5862,0.2414,0.2759,0.1379,4.2069
,Brad Reid,1.3548,1.9355,3.2903,0.2258,0.1613,0.9032,3.1935
,Corey Petros,3.3226,5.0968,8.4194,1.0,0.6452,0.2903,12.2258
,Jan Petrovcic,1.1429,1.5714,2.7143,0.0714,0.2143,0.2143,0.9286
,Brad Waldow,2.8824,3.0882,5.9706,0.2647,0.2059,0.8235,10.2059
,Thomas van der Mars,2.3667,3.2333,5.6,0.9,0.4,0.6,7.8333
,Adrick McKinney,2.4839,4.0645,6.5484,0.8387,0.5484,0.4516,7.2258
,Will Artino,1.1818,1.2727,2.4545,0.3939,0.3333,0.2424,3.9091
,Nnanna Egwu,2.2059,2.6765,4.8824,0.5,0.6765,1.2941,6.6765
,David Kravish,2.0606,4.8788,6.9394,1.0,0.7879,1.697,7.9091
,Gabas Maldunas,2.2222,4.5926,6.8148,1.2593,1.0741,1.4074,11.2593
,John Manning,0.12,0.48,0.6,0.16,0.08,0.4,1.72
55.0,Cady Lalanne,3.0,4.375,7.375,0.25,0.4062,1.375,8.4062
,Cedrick Williams,2.2759,3.8276,6.1034,0.5517,0.5517,1.4828,6.5517
,Andrew Smith,0.8788,2.303,3.1818,0.5152,0.3939,0.5758,3.1212
,John Cannon,0.6296,1.1481,1.7778,0.037,0.037,0.2963,2.5556
,Josiah Heath,1.4412,2.0882,3.5294,0.4706,0.3235,0.1765,3.1471
,Junior Fortunat,1.4688,2.0,3.4688,0.25,0.375,0.5625,4.6562
,T.J. Diop,0.381,1.1429,1.5238,0.1905,0.1429,0.0476,1.4762
,Stan Simpson,0.5714,0.5,1.0714,0.0,0.0714,0.3571,1.6429
,Jamel Flash,0.2,0.1333,0.3333,0.0,0.0,0.2,0.2667
,Kameron Dunnican,0.6333,1.3667,2.0,0.2,0.2667,0.6333,1.5333
,Mamadou Datt,0.4615,1.4615,1.9231,0.2308,0.3846,0.0769,1.3077
,Shawn Kemp Jr.,1.4815,1.5185,3.0,0.1852,0.0741,0.5926,6.3333
,Cedrick Lang,1.6562,3.6875,5.3438,0.4062,0.375,0.375,5.6875
,Youssou Ndoye,1.3103,3.5862,4.8966,0.5517,0.3793,1.4138,6.8621
,Carl Hall,3.1562,3.6562,6.8125,0.6875,0.5,1.7188,12.5312
,Tim Dixon,0.5625,1.625,2.1875,0.4375,0.2812,0.4688,1.8125
,John Florveus,1.1429,2.0357,3.1786,0.3929,0.25,0.6071,2.5357
,Yannick Atanga,2.3056,3.8889,6.1944,0.1667,0.3056,1.0556,2.3056
,Emmanuel Okoroba,1.6129,3.5161,5.129,0.2581,0.4194,0.4839,8.2581
,Ferrakohn Hall,0.5714,0.7857,1.3571,0.2857,0.0714,0.1429,1.2857
,Brice Kofane,0.8571,1.5714,2.4286,0.25,0.3214,0.75,0.9286
,Deshawn Stephens,2.125,2.9062,5.0312,0.25,0.5938,0.5312,5.9062
,Amir Williams,1.6757,2.1892,3.8649,0.1081,0.3243,1.3514,3.4865
,Shayne Whittington,2.6471,6.1176,8.7647,1.1471,0.7353,1.6471,13.3235
,Philip Jurick,2.1212,3.7273,5.8485,0.3333,0.2121,1.0606,2.8182
,Mayol Riathin,1.1905,2.0,3.1905,0.0952,0.1905,0.2857,2.4286
,Thair Heath,0.5652,0.9565,1.5217,0.087,0.1304,0.2174,1.3478
,Kristijan Krajina,1.375,2.0938,3.4688,0.375,0.5,0.3438,5.9062
,Michael Javes,1.6452,2.1613,3.8065,0.4516,0.2258,1.129,5.8065
,Shaquille Duncan,1.2857,2.7857,4.0714,0.6786,0.3571,2.1786,7.3214
,Corey Hensley,0.4231,0.8846,1.3077,0.1154,0.1154,0.1538,2.0385
,Gene Swindle,0.2941,0.7059,1.0,0.1765,0.0,0.2941,0.2353
,Konner Veteto,2.4615,3.5769,6.0385,0.1923,0.2692,0.2308,10.0385
,Zach Price,0.625,0.75,1.375,0.0,0.0625,0.3125,1.25
,Joey van Zegeren,1.4375,1.6875,3.125,0.125,0.2812,0.6562,3.3438
,Josh Henderson,1.4242,2.0,3.4242,0.8182,0.5455,0.8788,5.3636
,Shane Harris-Tunks,0.5625,1.0,1.5625,0.125,0.1562,0.0938,1.3438
,Antonio Kalpic,0.0769,0.8462,0.9231,0.1538,0.1538,0.2308,1.0769
,Jordan Threloff,0.619,1.2381,1.8571,0.3333,0.381,0.1429,2.5238
,Jaren Jeffery,1.0714,1.8214,2.8929,0.5,0.5,0.25,3.25
,Derrell Robertson,1.375,1.1875,2.5625,0.0625,0.2188,0.5312,1.875
,Justin Harris,0.8333,1.8333,2.6667,0.1667,0.0833,0.3333,2.4167
,Sebastian Norman,0.4,1.25,1.65,0.05,0.3,0.65,1.2
,Ryan Canty,2.8667,3.8333,6.7,0.2,0.2667,0.8667,5.7667
,Nate Austin,2.1429,2.4857,4.6286,0.4571,0.5714,0.6286,3.6
,Adrian Diaz,0.88,0.56,1.44,0.24,0.2,0.16,2.64
,James Hajek,0.625,1.3438,1.9688,0.125,0.0938,0.4375,1.7188
,Dewayne Dedmon,2.2581,4.7097,6.9677,0.6129,1.0968,2.129,6.7097
60.0,Cory Jefferson,2.5833,5.2778,7.8611,0.2778,0.4722,1.9444,13.3889
,Fred Chatmon,2.4643,4.8929,7.3571,0.2143,0.5357,0.8929,7.5714
,Davis Rozitis,0.6667,1.5556,2.2222,0.3333,0.1852,0.7407,1.963
,Mikael Hopkins,0.9375,2.0,2.9375,1.2812,0.875,1.0625,5.9062
,Brendan Keane,0.1176,0.2941,0.4118,0.1176,0.0588,0.1176,1.2353
,Jalen Carethers,1.5357,2.0,3.5357,0.4286,0.4643,1.2143,3.3929
,Jerrell Wright,2.6765,4.0588,6.7353,0.8235,0.6176,1.0,10.8235
,Steve Zack,2.1852,4.1852,6.3704,0.963,0.2963,1.3333,6.4074
,Will Sinclair,0.2174,0.6522,0.8696,0.1739,0.0,0.1304,0.3478
,Clayton Graham,0.9032,1.4516,2.3548,0.4516,0.0968,0.2581,2.5806
,Henry Brooks,0.9333,2.4333,3.3667,0.5,0.8,0.3667,6.4667
,Max Jacobsen,1.6875,2.875,4.5625,0.9375,0.75,0.4688,8.9688
,Brandon St. Louis,1.1333,1.1333,2.2667,0.0667,0.3333,0.3333,1.0667
,Kevin Young,2.3611,4.3889,6.75,1.1667,1.1111,0.5556,7.75
,Adjehi Baru,2.5588,5.6176,8.1765,0.6471,0.4118,1.2059,9.7941
,Julian Scott,1.125,1.875,3.0,0.625,0.5,0.5,7.5
,Michale Kyser,2.5455,2.8788,5.4242,0.5758,0.6364,2.7576,4.8485
,Yous Mbao,0.4167,0.1667,0.5833,0.0,0.0,0.5,0.1667
,Shola Diop,0.5,0.5714,1.0714,0.0357,0.0714,0.0357,1.4286
,Jarred Guest,1.2857,1.2286,2.5143,0.2286,0.4857,0.2571,2.1429
,Cal Hanks,1.069,1.8966,2.9655,0.2759,0.2069,1.2069,3.4828
,Jodd Maxey,2.2903,3.5806,5.871,1.7419,0.9677,1.6129,7.6774
,Gabriel Olaseni,1.0556,1.5,2.5556,0.2222,0.1944,0.9444,2.6389
,Erik Copes,2.2941,3.7059,6.0,0.4706,0.3529,1.1471,5.9412
,James Michael McAdoo,2.4286,4.8,7.2286,1.1714,1.4857,0.4,14.2857
,Tony Woods,1.6757,1.8378,3.5135,0.4595,0.1351,1.0811,8.9459
,Simi Fajemisin,0.875,1.0312,1.9062,0.0938,0.1562,0.2188,1.8438
,Will Davis II,2.2353,4.5882,6.8235,0.5882,0.5294,2.4118,9.7647
,John Kopriva,0.4483,1.1379,1.5862,0.2414,0.2759,0.2414,1.7931
,Aaron Jones,1.8,2.25,4.05,0.55,0.55,1.6,3.45
,Kendall Gray,1.2593,2.1481,3.4074,0.3704,0.3333,2.5926,5.4444
,Wendell Faines,0.7308,1.2692,2.0,0.2308,0.1154,0.3846,2.0
,Jake Kitchell,0.8438,1.4375,2.2812,0.375,0.1875,0.3125,2.5312
,Dominique Rutledge,1.4231,1.6154,3.0385,0.3846,0.4615,0.3077,2.8462
,Desmond Hubert,0.7143,0.9429,1.6571,0.1143,0.2286,0.8286,1.1714
,James Blasczyk,0.5714,0.6667,1.2381,0.1429,0.2857,0.0952,1.4762
,Kenyatta Smith,0.5185,3.6667,4.1852,0.1481,0.2593,2.0,5.6667
,Will Simonton,0.697,1.4545,2.1515,0.2424,0.3333,0.5152,2.3333
,Ousmane Drame,2.9677,4.3548,7.3226,0.2903,0.2581,1.1613,9.6452
,Isaiah Massey,0.9333,1.6,2.5333,0.3,0.4667,0.2,2.8
36.0,Rakeem Christmas,1.8,2.775,4.575,0.225,0.5,1.825,5.125
,Cheikh Mbodj,2.0588,2.6176,4.6765,0.2353,0.1765,2.6471,5.0588
,Devonta Abron,2.3226,3.5484,5.871,0.4839,0.5161,0.6452,7.3548
,Kelvin Gaines,0.6364,0.7727,1.4091,0.0455,0.2273,0.6818,0.5
,Tavares Sledge,1.303,2.7273,4.0303,0.3636,0.6667,0.2727,4.0303
,Jakub Kusmieruk,0.375,1.125,1.5,0.0,0.0,0.625,2.25
,Jared Smoot,0.6818,1.1818,1.8636,0.0,0.0455,0.1364,1.1364
,Kadeem Jack,1.5161,3.1935,4.7097,0.1935,0.3548,0.9677,5.6774
,Elliott Eliason,1.0606,2.4242,3.4848,1.0,0.2727,1.1212,2.2424
,Anthony Borden,2.1905,2.8095,5.0,0.4286,0.4286,2.1905,6.5714
,Robert Goff,1.6071,2.0357,3.6429,0.4643,0.4643,0.7143,4.8214
,C.J. Barksdale,1.4516,3.2581,4.7097,0.6129,0.3871,0.5161,5.6452
,Nino Johnson,2.2581,6.3548,8.6129,1.0968,0.5806,2.6129,10.8065
,Adam Folker,2.8,3.6333,6.4333,1.1333,0.4333,0.3333,9.3667
,Michael Holyfield,1.6774,2.3871,4.0645,0.1613,0.3548,0.7742,3.0
,Olatunji Kosile,1.6786,2.3929,4.0714,0.2143,0.2857,0.8214,4.2857
,Jordan Stone,1.5,1.3077,2.8077,0.3846,0.1154,0.3846,2.6538
,Alex Gauna,0.2941,0.6471,0.9412,0.1176,0.1471,0.0294,1.2647
,David Bruce,2.125,3.75,5.875,0.0,0.125,0.5,9.125
,Derrick Randall,0.9231,0.5385,1.4615,0.0,0.3462,0.3846,2.0769
35.0,Jarnell Stokes,4.1818,5.4545,9.6364,1.2727,0.697,1.1212,12.3636
4.0,Cody Zeller,2.8333,5.2222,8.0556,1.3056,1.0278,1.25,16.5
,Tony Parker,0.3636,0.8182,1.1818,0.0303,0.0606,0.2727,2.4242
,Asauhn Dixon-Tatum,1.625,1.6875,3.3125,0.1562,0.375,1.375,3.7188
,Shawn Jackson,1.25,1.3333,2.5833,0.0,0.5,0.5833,1.8333
,David Laury,3.08,7.24,10.32,1.96,1.12,1.56,13.12
,Montreal Holley,0.4444,0.8889,1.3333,0.1111,0.3333,0.2222,0.5556
,Marcus Bell,1.0769,2.0769,3.1538,0.1538,0.3846,0.5385,2.1538
,Rico Gathers,2.3611,3.1667,5.5278,0.1944,0.4167,0.4722,5.5556
,Gerson Santo,0.5333,0.5667,1.1,0.0333,0.1,0.0333,1.8667
6.0,Willie Cauley-Stein,2.3103,3.8621,6.1724,0.931,0.8276,2.069,8.3448
,Jamari Traylor,0.7297,1.3243,2.0541,0.2703,0.4595,0.7568,2.0541
,Onyekachukwu Odi,1.1379,1.5862,2.7241,0.0345,0.2069,1.1724,1.8621
,Ivan Jurkovic,0.6154,0.7308,1.3462,0.0769,0.1538,0.1154,1.8077
,Majok Majok,3.4667,6.3667,9.8333,0.6333,0.6,0.8,10.7
,Ugochukwu Njoku,0.6452,0.7419,1.3871,0.129,0.2258,0.5484,0.8387
,Jake Belford,0.1579,0.4211,0.5789,0.1053,0.0,0.1053,0.7368
,Chad Posthumus,2.9677,3.8065,6.7742,0.3871,0.7097,0.9032,7.1935
,Ryan Rhoomes,2.1034,3.1724,5.2759,0.3448,0.3448,0.7241,3.6897
,Travion Leonard,2.1667,2.2,4.3667,0.3333,0.1667,0.5,6.4
,Jordon Granger,0.4,0.65,1.05,0.05,0.15,0.05,1.2
,Josh Mendenhall,0.4286,0.5714,1.0,0.0476,0.0952,0.381,1.5238
46.0,A.J. Hammons,2.4118,3.5882,6.0,0.6176,0.3235,1.9706,10.5588
,Garrick Sherman,1.2333,2.2,3.4333,0.3667,0.2,0.4333,7.0333
25.0,Brice Johnson,0.9143,2.2571,3.1714,0.2857,0.4286,0.4857,5.1143
,Rashid Gaston,2.9,3.4,6.3,0.4,0.3333,0.7,8.2667
,Matt Christiansen,0.5833,1.1667,1.75,0.2917,0.125,0.4167,2.2083
,Jarred Shaw,2.2,6.2333,8.4333,0.8333,0.3,0.9333,14.1667
,Tank Mayberry,0.5385,0.8462,1.3846,0.3077,0.2308,0.1538,0.7692
,Lamont Prosser,0.5263,1.3158,1.8421,0.1579,0.1579,0.2632,1.7895
,Aaron Moore,2.1923,4.9615,7.1538,1.5385,0.6154,0.9231,13.3462
,Isaiah Armwood,2.5333,6.2333,8.7667,1.6333,0.9667,2.2667,11.9333
,Will Kelly,0.9667,2.3333,3.3,0.3,0.4,0.3333,2.7
,Mitch Brewe,0.7059,1.5882,2.2941,0.3529,0.2941,0.2353,2.7059
,Sam Beeler,0.6897,1.4483,2.1379,0.1379,0.1379,0.3103,2.5172
,Rasi Jenkins,1.6129,1.0323,2.6452,0.2258,0.3226,0.3548,1.7419
,Cameron Ridley,1.6562,2.75,4.4062,0.125,0.4375,1.375,4.0938
,Darien Nelson-Henry,1.3793,2.7241,4.1034,0.5517,0.5862,0.8621,7.5517
52.0,Joel Bolomboy,2.3429,4.6857,7.0286,0.4286,0.3714,1.6857,6.4857
,Dale Francis,0.8214,1.1071,1.9286,0.1071,0.2857,0.25,2.0714
,Zane Knowles,1.4783,2.5217,4.0,0.087,0.2609,0.8261,5.5652
,Khem Birch,2.3077,3.4231,5.7308,0.5769,0.6923,2.6154,7.1538
,Skylar Spencer,1.1562,1.875,3.0312,0.1875,0.2812,1.4375,2.6562
,Jeremy Olsen,0.9524,1.2857,2.2381,0.2381,0.1429,0.2381,3.4286
,Andre Almeida,1.3103,2.0345,3.3448,0.3793,0.2069,1.1034,4.5862
,Jamaal James,0.3333,0.4583,0.7917,0.0833,0.0833,0.125,0.375
,El Hadji Ndieguene,2.6,4.24,6.84,0.64,0.68,0.28,5.96
,Josh Eleby,0.9655,1.3448,2.3103,0.1034,0.3448,0.6552,5.0
,Ali Fall,0.4286,1.0952,1.5238,0.381,0.0476,0.0476,1.8095
,Vashil Fernandez,0.3077,0.9231,1.2308,0.1538,0.0769,0.4615,1.0385
,Andy Martin,0.6923,0.8846,1.5769,0.0769,0.1154,0.7692,2.1154
,Khaliq Spicer,0.3333,0.875,1.2083,0.0417,0.0833,0.375,1.0417
,Erik Stenger,1.0,1.2581,2.2581,0.1935,0.2258,0.3226,1.7742
,Moriba De Freitas,1.8571,2.8929,4.75,0.75,0.5357,0.8214,2.7857
,Clint Bozner,0.5,0.9,1.4,0.35,0.35,0.4,2.0
,Robert Gilchrist,0.24,0.92,1.16,0.08,0.16,0.24,1.88
,Jito Kok,1.4688,1.5938,3.0625,0.0312,0.2188,1.5938,3.2188
,Paul Egwuonwu,1.88,5.24,7.12,1.36,0.96,0.88,9.68
,JR Coronado,2.3333,5.6364,7.9697,0.6061,0.4242,0.7576,4.6364
,Jay Simpson,0.9,1.4,2.3,0.2,0.3,0.6,2.6
,Moses Ayegba,1.0,1.4643,2.4643,0.4286,0.1071,0.2857,1.3214
,Michael Ochereobia,0.5517,1.6897,2.2414,0.0345,0.2069,0.3793,2.6897
,Alonzo Traylor,1.8333,2.8333,4.6667,0.0,0.0,0.1667,5.6667
,Austin Lewis,1.36,1.56,2.92,0.08,0.24,1.36,2.64
,Kader Tapsoba,0.5185,1.0741,1.5926,0.037,0.1852,0.5185,2.4444
,Ben Freeland,0.0526,0.4211,0.4737,0.0526,0.1579,0.0526,0.4211
,Nathaniel Musters,0.3125,0.4688,0.7812,0.125,0.1875,0.125,0.375
,Lucas Dyer,0.4444,0.5926,1.037,0.0,0.1481,0.1111,1.7407
,Agunwa Okolie,0.381,0.8095,1.1905,0.3333,0.1429,0.1905,1.6667
,Keith Coleman,0.3571,1.1429,1.5,0.1429,0.1429,0.2857,1.1786
,Peter Ryckbosch,0.6471,0.5294,1.1765,0.1176,0.2353,0.0588,1.0
,Egidijus Mockevicius,2.0,3.0286,5.0286,0.2,0.3714,1.8286,5.7143
,Chris Obekpa,2.303,3.8788,6.1818,1.0909,0.9394,4.0303,3.8788
,Michael Obacha,2.1034,2.4483,4.5517,0.4138,0.6897,0.069,5.2069
,Jakarr Sampson,2.1818,4.4242,6.6061,1.0606,1.0909,1.0909,14.8788
,Stephen Lumpkins,2.6,6.7667,9.3667,1.5,0.5667,1.0333,14.2
,J. Cunnigham D,1.8621,3.8276,5.6897,1.069,0.7586,2.931,7.3448
,Amadou Sidibe,2.2941,3.8824,6.1765,0.5,0.5,0.3824,5.7353
,Spencer Clayton,0.5,0.8333,1.3333,0.0833,0.0833,0.0,1.0
,Willie Clayton,3.0909,3.1515,6.2424,0.2121,0.5455,0.5152,8.4848
,Derek Cooke Jr.,1.8438,1.9375,3.7812,0.25,0.2188,0.3125,3.1875
,Landry Nnoko,0.7097,0.7097,1.4194,0.0323,0.0645,0.2903,1.0
,Kaleb Tarczewski,2.0857,3.9714,6.0571,0.4,0.2857,0.6571,6.5714
,Joel James,0.8621,1.4138,2.2759,0.2069,0.2069,0.3103,2.2414
,Ian Chiles,2.0938,3.0938,5.1875,0.8125,0.375,1.6875,9.25
,Tre Hale-Edmerson,1.5862,2.7241,4.3103,1.4828,0.8276,1.0345,4.6207
,D'Andre Wright,1.7391,3.3913,5.1304,0.2609,0.0435,1.087,8.3043
,Jameel Warney,2.4062,4.6875,7.0938,0.9062,0.7188,1.4375,12.25
,Kevin Ferguson,1.0667,2.0,3.0667,0.5,0.2333,1.1,3.5333
,Chadrack Lufile,0.5333,1.2333,1.7667,0.3,0.1667,0.2667,1.6
,Justin Goldsborough,0.8,1.1,1.9,0.2333,0.1667,0.5,2.3
32.0,Montrezl Harrell,1.575,2.05,3.625,0.2,0.5,0.675,5.65
,Zay Henderson,0.2,1.2667,1.4667,0.0,0.0667,0.0,1.3333
,Justin Alston,0.1818,0.9091,1.0909,0.0909,0.1818,0.3182,1.4091
,Andrew Del Piero,1.2258,1.9032,3.129,0.129,0.1613,1.0968,4.2581
,Devon White,2.2,2.88,5.08,0.28,0.76,1.0,5.64
,David Nyarsuk,1.0606,1.3939,2.4545,0.2121,0.0606,0.8788,2.6061
,Marshall Guilmette,0.8462,0.9615,1.8077,0.7692,0.2308,0.2308,3.4231
,Zach Auguste,1.04,1.68,2.72,0.2,0.4,0.48,3.72
,Maurice Walker,0.9333,1.0333,1.9667,0.3667,0.1333,0.0667,2.2333
,Wally Judge,1.8387,3.5806,5.4194,1.0323,0.4194,0.6452,7.0645
,Tao Xu,0.56,0.76,1.32,0.24,0.24,0.12,3.36
,Przemek Karnowski,1.0,1.5455,2.5455,0.1515,0.1515,0.2727,5.0909
,Kauri Black,1.75,2.5,4.25,0.6875,0.8125,0.5625,7.0938
,Peter 'Pj' Roberson,1.44,3.08,4.52,0.36,0.28,1.24,5.24
,Ethan O'Day,1.5152,2.6364,4.1515,0.5152,0.6364,1.1212,6.7879
,Tyler Alderman,0.7,1.3333,2.0333,0.1,0.1333,0.5333,1.1667
,Josh Smith,0.4118,0.8235,1.2353,0.0,0.1176,0.0,1.1176
,Charles Mitchell,2.0263,3.3421,5.3684,0.4474,0.2105,0.3947,5.5
,Shaquille Cleare,0.9459,1.7568,2.7027,0.0811,0.0811,0.2703,3.7297
,Dajuan Coleman,1.5417,2.4167,3.9583,0.1667,0.5417,0.375,4.75
,Omar Oraby,1.1875,2.6875,3.875,0.3438,0.1562,1.4688,6.3125
,Matthew Hezekiah,3.1786,4.0,7.1786,0.6429,0.9643,1.1071,12.6071
,Chasen Campbell,0.3333,0.6667,1.0,0.1333,0.0667,0.5333,2.7333
,Arthur Gage,0.1875,0.8125,1.0,0.0625,0.1875,0.5,0.5625
,Zach Gordon,0.7241,1.4483,2.1724,0.1034,0.3448,0.2069,2.0
,Brian Bennett,1.8333,2.6667,4.5,0.7667,0.4,0.3,9.1333
12.0,Steven Adams,2.8125,3.5312,6.3438,0.625,0.6562,2.0312,7.2188
,Martin Seiferth,2.5806,3.7097,6.2903,0.2903,0.3548,2.1935,8.1935
,Daniel Ochefu,1.7273,2.3939,4.1212,0.6061,0.7576,0.697,3.4242
6.0,Nerlens Noel,2.7083,6.75,9.4583,1.5833,2.0833,4.4167,10.4583
,Imoh Silas,1.3333,1.6667,3.0,0.3333,0.3333,1.0333,3.6
37.0,Richaun Holmes,2.3667,2.6667,5.0333,0.2333,0.4667,2.2667,6.5667
,Matt Costello,0.2759,0.8621,1.1379,0.1724,0.1724,0.4483,1.3103
,Justin Sears,2.8148,2.5185,5.3333,0.8519,1.037,0.5185,9.4074
,Kelvin Downs,0.5357,1.3929,1.9286,0.1429,0.3214,0.3214,3.3571
,Dejan Kravic,2.0645,3.0968,5.1613,1.1935,0.7097,1.3226,8.9677
,Tim Thomas,0.1111,0.5556,0.6667,0.0556,0.1111,0.0556,1.3889
,Kevin Johnson,1.0952,0.9524,2.0476,0.0,0.1905,0.381,2.4762
,Raphael Carter,0.84,0.96,1.8,0.12,0.2,0.24,1.84
,Stephen Hurt,2.6552,5.2759,7.931,0.9655,0.4138,0.5517,11.5172
,Oscar Garcia,0.6552,1.1034,1.7586,0.1724,0.2759,0.0345,1.8966
,Ian Harward,0.5238,0.4762,1.0,0.0476,0.1429,0.0952,1.0476
,Boris Bojanovsky,0.8485,1.0606,1.9091,0.2727,0.2424,0.7576,2.8788
