,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
48219,Richmond Aririguzoh,Princeton,Ivy,26,66.1,123.1,21.5,69.1,72.32,12.1,15.2,10.8,21.5,89,114,0.781,114,164,0.695,0,1,0.0,3.0,1.2,69.1,Jr,9-Jun,34,3.53153,125.97,4.9,2019,47974,all,,0.58929998,109.0,152.0,5.0,12.0,0.7171,0.4167,16.0,17.0,0.9412,,100.786,100.62,2.64443,129.427,6.07127,3.20574,2.86553,4.34044,25.8929,2.71257,1.62787,2.8571,3.5,6.3571,1.1786,0.6071,0.7143,12.0714,C,0.0825035
48242,Koch Bar,Bradley,MVC,34,43.6,99.7,19.6,50.4,57.01,11.8,17.2,6.1,24.9,59,80,0.738,60,119,0.504,0,0,0.0,5.6,1.1,67.2,Jr,11-Jun,12,0.746332,99.7939,4.0,2019,48088,all,33.4,0.36541699,34.0,49.0,26.0,70.0,0.6939,0.3714,3.0,4.0,0.75,,96.8286,97.7172,1.91189,113.915,0.457547,-2.40805,2.8656,-0.056013,17.7714,-1.40192,1.34591,1.7714,2.5714,4.3429,0.5429,0.3429,0.8286,5.6571,C,0.0
48244,Chris Miller,Oral Roberts,Sum,12,9.1,102.6,22.9,55.3,58.99,5.3,15.1,6.0,20.8,9,11,0.818,21,38,0.553,0,0,0.0,3.1,1.6,28.9,Jr,8-Jun,34,0.607808,106.766,11.3,2019,48094,all,,0.33333334,10.0,12.0,11.0,26.0,0.8333,0.4231,2.0,2.0,1.0,,112.094,108.92,0.64657,20.1654,-4.39992,-2.48662,-1.91331,-4.18895,9.4615,-4.78532,0.596376,0.6154,1.1538,1.7692,0.3077,0.2308,0.2308,4.2308,C,0.0
48286,Amidou Bamba,Coastal Carolina,SB,32,40.1,91.8,18.9,49.3,48.76,8.9,15.8,4.9,20.6,24,55,0.436,69,140,0.493,0,0,0.0,4.0,0.9,39.3,Jr,8-Jun,11,0.0789806,88.8781,5.7,2019,48298,all,,0.36846816,52.0,82.0,18.0,57.0,0.6341,0.3158,20.0,20.0,1.0,,105.95,105.093,1.3554,95.0394,-3.22977,-3.6048,0.375036,-4.1007,16.3824,-3.64145,-0.459248,1.4118,2.3824,3.7941,0.4118,0.2353,0.5882,5.4706,C,0.0
48288,Mattias Markusson,Loyola Marymount,WCC,32,65.5,109.7,20.6,58.7,61.58,8.8,22.2,7.9,19.4,61,82,0.744,133,224,0.594,1,5,0.2,4.8,0.7,35.8,Jr,3-Jul,14,2.16317,111.263,3.4,2019,48363,all,,0.5454995,83.0,116.0,50.0,108.0,0.7155,0.463,34.0,35.0,0.9714,,98.7099,98.4648,2.8164,151.23,1.35969,-0.534444,1.89413,1.6141,25.5882,0.991122,0.622974,1.8529,4.4706,6.3235,0.8824,0.3235,0.8529,10.2353,C,0.370918
48300,Javin DeLaurier,Duke,ACC,38,40.5,120.1,11.5,74.7,71.05,11.7,16.3,4.2,24.4,28,50,0.56,59,78,0.756,0,1,0.0,7.9,2.9,63.3,Jr,10-Jun,12,1.44342,113.162,6.5,2019,48427,all,92.4,0.53129081,56.0,71.0,3.0,7.0,0.7887,0.4286,28.0,29.0,0.9655,,88.183,82.5235,2.63572,152.641,10.0509,2.92456,7.12637,6.59969,16.2368,0.831785,5.7679,1.7368,2.6316,4.3684,0.4474,0.8684,1.3158,3.8421,C,0.0879616
48301,Marques Bolden,Duke,ACC,35,43.7,123.3,13.0,57.9,62.22,11.2,13.3,3.6,15.7,53,73,0.726,66,107,0.617,0,7,0.0,8.5,1.6,64.0,Jr,11-Jun,20,2.04587,118.553,4.4,2019,48429,all,97.4,0.63992723,60.0,84.0,6.0,23.0,0.7143,0.2609,34.0,36.0,0.9444,,92.5207,86.8064,2.80625,140.786,8.28668,2.65654,5.63015,5.4986,19.0286,1.51469,3.98391,1.9429,2.5143,4.4571,0.4571,0.5429,1.6571,5.2857,C,0.570643
48315,Jacara Cross,Jacksonville St.,OVC,31,26.6,108.4,18.9,64.5,65.94,10.5,11.0,6.1,26.7,20,28,0.714,52,78,0.667,1,5,0.2,7.1,1.9,33.7,Jr,8-Jun,11,0.621989,104.329,7.1,2019,48517,all,,0.37496132,41.0,54.0,11.0,24.0,0.7593,0.4583,7.0,7.0,1.0,,95.5042,97.6297,1.17343,69.6512,2.60707,-0.653567,3.26064,0.35517,10.8788,-1.96977,2.32494,0.9697,1.1212,2.0909,0.3636,0.3939,0.7879,4.1212,C,0.839315
48327,Adam Sledd,Western Carolina,SC,30,21.3,78.4,15.5,43.5,45.17,7.8,14.7,3.5,28.4,14,29,0.483,20,46,0.435,0,0,0.0,0.8,0.8,63.0,Jr,8-Jun,44,-0.456766,72.6065,5.5,2019,48580,all,,0.22727914,18.0,35.0,2.0,11.0,0.5143,0.1818,0.0,0.0,,,113.306,111.137,0.563478,43.9463,-8.37163,-5.89703,-2.4746,-7.81678,9.2258,-6.08381,-1.73297,0.5484,1.2258,1.7742,0.1613,0.129,0.0968,1.871,C,0.0
48332,Sam Ibiezugbe,Monmouth,MAAC,25,12.0,89.7,17.8,37.0,41.25,10.0,19.3,2.5,11.5,11,18,0.611,17,46,0.37,0,0,0.0,2.7,2.4,39.1,Jr,11-Jun,44,-0.0634386,84.732,5.4,2019,48612,all,21.2,0.33333333,7.0,15.0,10.0,31.0,0.4667,0.3226,2.0,3.0,0.6667,,99.1989,99.6656,0.693258,36.638,-5.78547,-5.27025,-0.515227,-4.44371,6.84,-4.14797,-0.295739,0.6,1.12,1.72,0.08,0.28,0.12,1.8,C,0.0
48335,Isaiah Fontaine,UT Rio Grande Valley,WAC,26,10.2,72.7,17.9,36.0,36.61,12.7,15.7,2.6,23.7,9,25,0.36,9,25,0.36,0,0,0.0,7.9,1.6,100.0,Jr,9-Jun,21,-0.321803,70.6333,10.3,2019,48619,all,,0.15377989,6.0,14.0,3.0,11.0,0.4286,0.2727,1.0,1.0,1.0,,96.925,97.564,0.585853,28.4523,-4.92111,-7.00502,2.08391,-7.68212,5.7857,-8.28088,0.598758,0.6786,0.75,1.4286,0.0714,0.1429,0.3571,1.25,C,0.0
48340,Austin Wiley,Auburn,SEC,28,22.9,103.4,26.0,55.9,56.12,12.8,23.6,1.2,17.3,40,74,0.541,71,124,0.573,0,3,0.0,13.0,1.0,58.3,Jr,11-Jun,50,1.33075,117.686,6.4,2019,48728,all,93.2,0.069,52.0,74.0,19.0,50.0,0.7027,0.38,25.0,26.0,0.9615,,95.4478,89.6198,1.75388,80.6209,1.13579,-2.05149,3.18728,2.61343,12.9655,0.193519,2.41991,1.5517,2.4828,4.0345,0.069,0.2069,1.2414,6.8966,C,0.481516
48361,Lucas N'Guessan,East Tennessee St.,SC,23,25.8,109.3,20.6,73.2,73.98,11.9,14.0,4.3,31.7,39,54,0.722,52,71,0.732,0,0,0.0,8.0,1.0,76.1,Jr,Jul-00,,1.04671,108.569,7.1,2019,48838,all,,0.2105072,36.0,47.0,16.0,24.0,0.766,0.6667,19.0,20.0,0.95,,100.354,99.6976,1.47559,66.3352,1.66548,-0.60859,2.27407,-1.08952,14.5217,-2.01018,0.920664,1.4783,1.6957,3.1739,0.3478,0.2609,0.9565,6.2174,C,0.0
48377,Romello White,Arizona St.,P12,34,61.7,110.3,16.6,59.8,60.05,9.9,12.5,2.5,17.5,70,121,0.579,113,189,0.598,0,0,0.0,3.4,0.8,64.0,So,8-Jun,23,1.75305,107.939,5.0,2019,48955,all,85.0,0.24442765,96.0,150.0,17.0,39.0,0.64,0.4359,23.0,27.0,0.8519,,101.926,98.9766,2.60903,156.738,1.55223,0.405206,1.14702,0.895066,25.0294,0.122744,0.772322,2.2647,2.9412,5.2059,0.3235,0.3824,0.7059,8.7059,C,0.0
48386,Jeremy Peck,UNC Asheville,BSth,27,35.4,85.6,12.9,56.3,57.07,7.3,15.8,7.4,36.7,10,17,0.588,27,47,0.574,0,1,0.0,3.3,0.6,35.4,So,9-Jun,34,-0.613387,75.4109,5.7,2019,49024,all,,0.45454544,24.0,37.0,3.0,10.0,0.6486,0.3,0.0,0.0,,,118.164,117.075,0.630486,59.0757,-7.26048,-5.36686,-1.89362,-8.20211,14.5667,-6.2311,-1.97101,0.9333,2.0333,2.9667,0.5,0.1333,0.3667,2.3,C,0.15785
48404,John Fulkerson,Tennessee,SEC,35,28.2,117.3,14.7,56.5,59.51,11.3,13.3,8.4,18.1,29,44,0.659,39,69,0.565,0,0,0.0,7.0,2.2,63.8,So,9-Jun,10,1.11792,115.248,6.4,2019,49184,all,52.6,1.14297962,30.0,44.0,9.0,25.0,0.6818,0.36,14.0,16.0,0.875,,97.108,91.5547,1.52477,88.8963,8.33096,3.16783,5.16313,4.87152,11.9722,0.969487,3.90204,1.0833,1.5556,2.6389,0.6667,0.5,0.6944,3.1389,C,0.0
48408,Clevon Brown,Vanderbilt,SEC,32,41.2,98.9,13.3,49.5,49.25,10.2,9.3,6.6,18.8,16,35,0.457,42,77,0.545,2,14,0.143,8.0,0.8,38.5,Jr,8-Jun,15,0.334212,93.3073,5.0,2019,49188,all,75.8,0.73900944,36.0,57.0,6.0,20.0,0.6316,0.3,17.0,19.0,0.8947,,105.038,99.9988,1.68332,94.322,2.49779,-1.63291,4.13071,0.0841739,16.5312,-2.06152,2.1457,1.4688,1.375,2.8438,0.5312,0.2188,1.25,3.3125,C,1.52606
48416,Lazaro Rojas,Fresno St.,MWC,26,16.5,87.7,21.7,51.2,55.44,10.8,18.4,4.4,32.3,20,31,0.645,22,43,0.512,0,0,0.0,6.6,1.4,72.1,So,11-Jun,35,0.0446685,89.0988,5.5,2019,49218,all,,0.19231569,14.0,24.0,8.0,19.0,0.5833,0.4211,3.0,4.0,0.75,,95.1304,94.8867,0.941341,43.2189,-3.98163,-6.46292,2.48129,-4.7901,8.1852,-5.70946,0.919365,0.7037,1.3704,2.0741,0.1852,0.1852,0.4074,2.6667,C,0.0
48420,Demetrice Clopton,Jackson St.,SWAC,9,5.6,80.2,8.7,40.0,50.42,6.6,14.2,5.6,40.1,2,2,1.0,2,5,0.4,0,0,0.0,0.0,0.0,40.0,So,9-Jun,21,-0.542864,66.7523,5.9,2019,49243,all,,0.40000001,2.0,3.0,0.0,2.0,0.6667,0.0,1.0,1.0,1.0,,104.219,103.29,0.686063,9.7289,-8.19728,-6.51673,-1.68055,-7.2952,6.9,-7.16604,-0.129158,0.4,0.8,1.2,0.2,0.0,0.0,0.8,C,0.0
48427,Gerald Blackshear Jr.,Detroit,Horz,30,44.6,117.9,13.2,67.9,66.47,12.5,17.9,1.7,22.0,28,48,0.583,55,81,0.679,0,0,0.0,2.5,2.8,59.3,Sr,9-Jun,25,1.19632,106.161,6.1,2019,49255,all,,0.17861352,51.0,71.0,4.0,10.0,0.7183,0.4,20.0,24.0,0.8333,,108.83,107.955,1.37544,114.633,-0.216196,0.138798,-0.354994,-2.02364,18.4333,-1.46525,-0.558394,2.1667,2.8333,5.0,0.1667,0.9,0.4,4.6,C,0.0
48474,Tyler Cook,Iowa,B10,33,71.9,102.3,26.3,51.0,54.7,8.2,20.1,16.5,19.5,130,202,0.644,174,335,0.519,0,6,0.0,2.0,1.3,59.2,Jr,9-Jun,25,3.07137,116.477,3.0,2019,49483,all,85.8,0.86954341,139.0,212.0,35.0,123.0,0.6557,0.2846,51.0,60.0,0.85,,102.956,98.2998,3.29787,200.34,2.67259,1.08812,1.58446,2.46458,30.8485,1.90358,0.561002,2.1515,5.4848,7.6364,2.4242,0.7273,0.5455,14.4848,C,0.335451
48479,Adonis De La Rosa,Illinois,B10,26,17.2,83.4,19.9,35.2,43.65,9.7,13.5,6.2,24.8,22,31,0.71,19,54,0.352,0,0,0.0,0.5,1.2,57.4,Sr,Jul-00,12,0.0837997,90.2266,8.7,2019,49524,all,24.4,0.400026,11.0,21.0,8.0,33.0,0.5238,0.2424,2.0,2.0,1.0,,106.901,101.48,0.846956,38.2993,-5.13905,-4.23053,-0.908518,-7.16268,8.8077,-6.40821,-0.754475,0.7692,0.9615,1.7308,0.3077,0.1923,0.0385,2.3077,C,0.0
48516,Pauly Paulicap,Manhattan,MAAC,10,13.0,98.1,29.6,45.5,50.85,12.9,16.9,1.8,14.1,25,37,0.676,30,66,0.455,0,0,0.0,7.1,2.3,56.1,Jr,8-Jun,33,1.09651,106.38,7.9,2019,50191,all,,0.09090909,16.0,36.0,14.0,30.0,0.4444,0.4667,2.0,3.0,0.6667,,96.1068,98.098,1.8173,33.4298,-4.96237,-4.46503,-0.497334,-1.93411,16.7,-1.23045,-0.703654,1.8,2.1,3.9,0.1,0.6,0.8,8.5,C,0.0
48530,Ra Kpedi,Vermont,AE,26,16.8,102.1,14.8,52.9,53.38,8.8,11.4,4.2,18.3,15,29,0.517,18,34,0.529,0,0,0.0,1.6,0.5,85.3,So,9-Jun,15,0.161775,92.9217,5.0,2019,50219,all,,0.45459008,16.0,24.0,2.0,10.0,0.6667,0.2,9.0,9.0,1.0,,99.9355,103.0,0.78346,35.0296,-2.87883,-2.31396,-0.564863,-3.7712,8.963,-3.25363,-0.517571,0.6667,0.8519,1.5185,0.1852,0.1111,0.1111,2.4815,C,0.0
48547,Josh Pitts,Cal St. Fullerton,BW,23,11.1,101.5,16.1,71.4,63.28,13.9,4.6,2.8,26.9,8,19,0.421,15,21,0.714,0,0,0.0,0.0,0.4,90.5,So,9-Jun,24,0.178873,95.8127,10.5,2019,50242,all,,0.23076923,14.0,17.0,1.0,4.0,0.8235,0.25,2.0,2.0,1.0,,107.595,107.999,0.459449,19.2952,-4.60411,-1.69744,-2.90667,-8.35535,6.56,-6.44628,-1.90907,0.8,0.4,1.2,0.12,0.04,0.0,2.2,C,0.0
48557,Terrell Brown,Pittsburgh,ACC,33,47.2,95.9,17.9,44.6,49.04,9.7,16.4,2.0,18.0,48,73,0.658,65,143,0.455,3,13,0.231,11.2,0.6,46.8,So,10-Jun,21,0.581977,96.3382,4.3,2019,50259,all,35.4,0.17141239,51.0,96.0,14.0,47.0,0.5313,0.2979,32.0,40.0,0.8,,98.0119,93.9453,2.32704,127.361,0.580822,-3.81278,4.39361,-0.114584,19.0303,-2.14437,2.02979,1.6667,2.8788,4.5455,0.1818,0.2121,1.8182,5.6667,C,1.24031
48559,Jailan Haslem,Charlotte,CUSA,27,30.9,90.9,19.4,52.1,51.57,13.5,18.9,15.5,28.8,10,22,0.455,37,70,0.529,0,1,0.0,3.9,0.7,31.0,Sr,10-Jun,0,0.163822,91.009,7.0,2019,50262,all,,0.69702173,26.0,35.0,11.0,35.0,0.7429,0.3143,4.0,5.0,0.8,,103.962,106.055,1.07981,64.865,-3.47383,-3.66944,0.195607,-5.34102,13.2963,-5.18742,-0.153603,1.4074,2.037,3.4444,0.8519,0.1481,0.4074,3.1111,C,0.169447
48572,Milos Supica,Charlotte,CUSA,29,56.2,92.3,21.9,52.5,55.99,6.4,19.5,11.1,26.0,50,73,0.685,84,160,0.525,0,0,0.0,2.9,1.7,45.6,So,9-Jun,15,0.607085,95.2399,5.0,2019,50288,all,,0.45901873,69.0,110.0,15.0,50.0,0.6273,0.3,11.0,11.0,1.0,,102.193,103.891,1.99468,126.174,-4.23639,-4.36477,0.128377,-4.14472,22.4828,-3.84589,-0.298834,1.1379,3.5517,4.6897,0.9655,0.6207,0.5172,7.5172,C,0.0
48593,Scott Blakney,Idaho,BSky,28,57.5,105.3,16.8,54.4,56.85,8.1,13.9,5.5,17.6,39,59,0.661,80,144,0.556,0,3,0.0,1.8,0.4,40.1,So,9-Jun,34,0.719028,96.1566,6.3,2019,50334,all,,0.52499418,44.0,78.0,36.0,66.0,0.5641,0.5455,3.0,4.0,0.75,,117.951,119.805,0.79798,102.779,-5.40053,-2.33626,-3.06427,-6.82052,23.8065,-3.81156,-3.00896,1.7097,3.0323,4.7419,0.6774,0.1613,0.3548,7.4839,C,0.267787
48606,Logan Ryan,Colorado St.,MWC,26,16.5,117.2,15.1,64.7,69.73,7.8,13.4,8.6,24.2,16,19,0.842,22,30,0.733,0,4,0.0,5.0,1.4,55.9,So,9-Jun,21,0.585723,108.865,9.1,2019,50357,all,,0.74991566,20.0,23.0,2.0,7.0,0.8696,0.2857,4.0,4.0,1.0,,107.794,106.825,0.61929,38.4645,0.606134,-0.286994,0.893128,-2.8927,8.0,-3.69914,0.806436,0.5185,1.0,1.5185,0.4444,0.2222,0.3333,2.3704,C,1.12841
48615,Olivier Sarr,Wake Forest,ACC,25,43.4,100.5,17.2,49.1,54.21,11.3,17.1,4.7,23.1,43,61,0.705,50,98,0.51,4,16,0.25,5.4,1.1,53.5,So,Jul-00,30,0.937992,100.051,5.3,2019,50374,all,55.8,0.32432431,26.0,41.0,24.0,57.0,0.6341,0.4211,8.0,11.0,0.7273,,106.907,103.048,1.9672,103.94,1.41918,-0.922084,2.34127,-1.07194,21.68,-1.70726,0.635325,2.32,3.16,5.48,0.48,0.4,1.0,6.2,C,1.71108
48616,Sunday Okeke,Wake Forest,ACC,22,11.4,87.7,17.3,25.0,37.14,17.8,18.2,5.3,18.9,15,26,0.577,6,24,0.25,0,0,0.0,2.5,1.6,108.3,So,8-Jun,34,0.00781103,87.811,13.0,2019,50375,all,,0.5,6.0,18.0,0.0,6.0,0.3333,0.0,1.0,1.0,1.0,,105.852,102.307,0.601274,28.3939,-2.65265,-2.80844,0.155795,-6.95113,6.4545,-6.86011,-0.0910206,1.0909,1.0,2.0909,0.1818,0.1818,0.1364,1.2273,C,0.0
48635,Blake Huggins,Ball St.,MAC,11,5.9,105.8,20.2,45.0,47.76,15.6,13.5,9.7,10.8,7,13,0.538,9,20,0.45,0,0,0.0,3.9,0.0,65.0,Fr,10-Jun,44,0.456978,106.486,5.2,2019,50414,all,,1.66680002,9.0,16.0,0.0,4.0,0.5625,0.0,0.0,0.0,,,103.408,101.615,0.582074,10.1225,-5.10067,-3.78424,-1.31643,-3.7355,7.0833,-3.02806,-0.707443,0.8333,1.0,1.8333,0.4167,0.0,0.3333,2.1667,C,0.0
48636,Ifeanyi Umezurike,Florida A&M,MEAC,27,30.7,80.1,15.8,48.5,48.84,8.1,15.9,2.3,29.1,13,27,0.481,32,66,0.485,0,0,0.0,2.0,1.2,40.9,Jr,9-Jun,24,-0.670616,72.8153,6.5,2019,50417,all,,0.16665055,25.0,37.0,7.0,29.0,0.6757,0.2414,6.0,6.0,1.0,,101.311,105.438,1.10692,58.5985,-8.1322,-7.36764,-0.764557,-8.00082,13.3103,-7.29687,-0.703946,0.8966,1.7586,2.6552,0.1724,0.2759,0.2069,2.8621,C,0.0
48643,Greg Calixte,George Mason,A10,30,32.1,103.1,16.8,61.1,57.0,7.5,21.0,2.9,16.4,21,53,0.396,58,95,0.611,0,0,0.0,3.0,1.0,55.8,So,8-Jun,33,0.6314,100.296,4.3,2019,50428,all,,0.299985,50.0,71.0,8.0,24.0,0.7042,0.3333,5.0,5.0,1.0,,99.8548,100.586,1.42009,82.7794,-3.03648,-2.50593,-0.530548,-1.01776,14.2333,-1.08922,0.0714587,0.9,2.6,3.5,0.2,0.2333,0.3667,4.5667,C,0.0
48650,Mike Parks Jr.,Memphis,Amer,35,36.6,103.2,18.2,60.3,59.73,10.8,11.9,2.5,22.5,30,56,0.536,86,136,0.632,1,9,0.111,4.4,1.2,38.6,Sr,8-Jun,10,0.897678,104.664,5.7,2019,50441,all,,0.17073588,73.0,99.0,13.0,37.0,0.7374,0.3514,10.0,10.0,1.0,,100.316,96.9722,1.6949,100.954,0.473637,-0.868366,1.342,-0.170266,15.1429,-0.994949,0.824683,1.4857,1.6571,3.1429,0.2,0.3429,0.6,5.8571,C,0.897895
48657,Matt DeWolf,Brown,Ivy,25,25.7,98.2,14.7,52.9,55.51,9.0,16.5,14.8,29.2,10,14,0.714,27,51,0.529,0,0,0.0,1.9,1.6,27.5,So,9-Jun,44,0.105984,89.9381,5.4,2019,50452,all,,1.0384216,26.0,45.0,1.0,6.0,0.5778,0.1667,0.0,0.0,,,95.7292,97.2668,1.37585,62.9196,-0.566342,-2.67178,2.10543,-1.63084,12.6667,-3.38706,1.75621,0.963,2.0,2.963,1.0,0.4444,0.1852,2.8889,C,0.0
48665,John Harrar,Penn St.,B10,32,39.5,116.1,12.5,55.1,57.01,12.2,13.3,5.5,15.6,33,56,0.589,38,68,0.559,0,1,0.0,1.3,2.1,81.2,So,9-Jun,21,1.28702,110.957,6.3,2019,50465,all,,0.88253015,36.0,56.0,2.0,12.0,0.6429,0.1667,11.0,14.0,0.7857,,101.001,95.2972,1.871,89.6435,4.88568,2.33742,2.54826,1.55699,15.9688,-0.567209,2.12419,1.8125,1.75,3.5625,0.4688,0.5625,0.1875,3.4062,C,0.11455
48667,Garrison Brooks,North Carolina,ACC,36,57.2,122.3,15.2,57.4,59.02,10.5,14.9,8.4,12.6,53,83,0.639,116,202,0.574,0,0,0.0,2.5,1.3,41.1,So,9-Jun,15,2.69167,121.342,5.0,2019,50470,all,74.0,1.46669872,90.0,118.0,26.0,84.0,0.7627,0.3095,31.0,35.0,0.8857,,97.5845,91.7269,2.9973,171.045,7.76931,4.22763,3.54168,4.81877,22.9722,1.98692,2.83185,2.2778,3.3611,5.6389,1.2222,0.5556,0.5,7.9167,C,0.0
48668,Sterling Manley,North Carolina,ACC,18,10.3,102.8,19.8,57.8,57.8,10.0,26.6,4.5,21.4,11,20,0.55,26,45,0.578,0,0,0.0,6.1,1.4,44.4,So,11-Jun,21,0.56701,107.198,6.7,2019,50472,all,46.8,0.33328334,18.0,23.0,8.0,22.0,0.7826,0.3636,3.0,3.0,1.0,,90.9686,86.5683,1.23197,39.0676,3.21874,-0.818745,4.03749,1.78808,8.2778,-1.02403,2.81211,0.7778,2.1667,2.9444,0.2222,0.2222,0.4444,3.5,C,0.0
48685,Levi Stockard III,Kansas St.,B12,32,18.4,88.9,15.9,55.6,53.7,9.6,14.0,3.2,27.9,7,17,0.412,25,45,0.556,0,0,0.0,1.7,1.5,37.8,So,8-Jun,34,0.0170313,88.0866,6.2,2019,50494,all,21.2,0.22222222,16.0,24.0,9.0,21.0,0.6667,0.4286,0.0,0.0,,,93.7256,89.1731,1.09211,44.1181,-0.92542,-3.52792,2.6025,-2.84812,7.8125,-5.0396,2.19148,0.625,0.875,1.5,0.125,0.1875,0.0938,1.7812,C,0.0
48699,Jaden Sayles,Akron,MAC,20,19.3,96.4,11.0,46.7,50.63,8.1,14.0,0.0,19.8,12,20,0.6,14,30,0.467,0,0,0.0,4.6,0.2,66.7,So,9-Jun,23,-0.168811,83.3789,4.5,2019,50518,all,,0.0,13.0,27.0,1.0,3.0,0.4815,0.3333,4.0,4.0,1.0,,97.0467,95.855,1.3718,40.2781,-5.83474,-6.23229,0.397549,-3.19475,11.8636,-4.59674,1.40198,0.8636,1.6364,2.5,0.0,0.0455,0.4545,2.1818,C,0.0
48708,Makol Mawien,Kansas St.,B12,34,55.4,94.9,19.4,53.2,55.32,9.9,17.1,3.2,24.4,35,51,0.686,98,182,0.538,2,8,0.25,4.2,1.5,26.8,Jr,9-Jun,14,0.90249,99.1862,4.4,2019,50538,all,67.8,0.18963598,60.0,94.0,38.0,88.0,0.6383,0.4318,17.0,22.0,0.7727,,91.6536,87.0436,3.26391,144.426,1.5063,-2.58284,4.08913,0.583014,22.1765,-1.9579,2.54091,1.8235,3.0294,4.8529,0.3235,0.5294,0.6765,6.9706,C,0.653251
48709,Jalen King,Eastern Michigan,MAC,16,6.4,128.6,5.5,100.0,88.61,9.5,14.4,2.5,30.3,1,2,0.5,3,3,1.0,0,0,0.0,1.7,0.8,66.7,So,9-Jun,30,0.286083,105.952,9.9,2019,50540,all,,2.0,3.0,3.0,0.0,0.0,1.0,,0.0,0.0,,,106.767,103.129,0.407301,11.7705,0.0575425,-0.425938,0.48348,-4.04042,5.95,-5.69778,1.65735,0.45,0.65,1.1,0.3,0.25,0.2,0.95,C,0.0
48734,Luka Kraljevic,Boston College,ACC,22,10.6,75.1,18.2,38.5,40.92,9.8,12.1,11.3,33.7,4,7,0.571,10,24,0.417,0,2,0.0,3.4,1.8,26.9,So,10-Jun,13,-0.227654,76.4828,9.6,2019,50576,all,48.4,0.57133877,10.0,18.0,0.0,6.0,0.5556,0.0,2.0,2.0,1.0,,103.888,99.6852,0.617554,25.1206,-3.90257,-5.55789,1.65532,-6.18896,6.0455,-7.59303,1.40408,0.5455,0.6818,1.2273,0.3636,0.1818,0.1818,1.0909,C,0.870454
48739,Brooks Cluxton,Campbell,BSth,19,12.4,106.3,14.6,52.6,53.55,10.1,12.8,11.7,21.7,9,17,0.529,10,19,0.526,0,0,0.0,2.6,0.4,89.5,So,8-Jun,21,0.203292,94.928,3.7,2019,50582,all,,1.08322644,5.0,12.0,5.0,7.0,0.4167,0.7143,1.0,1.0,1.0,,112.199,113.345,0.438527,22.0347,-4.6812,-2.92002,-1.76118,-4.13631,9.3182,-2.03868,-2.09763,0.8636,1.2727,2.1364,0.5909,0.0909,0.4545,2.3182,C,0.0
48745,Dajour Dickens,Old Dominion,CUSA,35,41.9,93.4,13.1,46.7,50.51,7.8,15.6,3.0,23.7,29,46,0.63,42,88,0.477,0,2,0.0,12.6,0.6,51.1,So,Jul-00,23,-0.180129,84.3579,5.5,2019,50588,all,71.6,0.29996498,27.0,39.0,15.0,48.0,0.6923,0.3125,16.0,19.0,0.8421,,89.7504,90.6384,2.25535,125.449,2.16465,-5.0984,7.26305,-1.17172,16.7429,-5.21456,4.04285,1.2286,2.3429,3.5714,0.2571,0.1714,1.6857,3.2286,C,0.207577
48748,Theo John,Marquette,BE,34,48.6,105.9,15.8,60.2,58.34,11.2,16.2,4.4,20.9,45,89,0.506,71,118,0.602,0,0,0.0,11.1,0.8,75.4,So,9-Jun,4,1.09188,103.651,7.4,2019,50593,all,59.4,0.41025196,53.0,79.0,16.0,37.0,0.6709,0.4324,25.0,25.0,1.0,,92.7122,89.7397,2.67829,155.737,5.95842,-0.456777,6.41519,2.55244,19.6471,-1.82078,4.37322,1.8235,3.0294,4.8529,0.4706,0.2941,2.0588,5.5,C,0.0
48752,Nate Watson,Providence,BE,34,57.8,114.2,22.3,59.0,61.15,10.6,15.0,4.2,14.2,101,155,0.652,148,250,0.592,0,1,0.0,3.4,0.7,61.8,So,10-Jun,0,2.64914,120.501,4.0,2019,50597,all,80.2,0.31821342,106.0,160.0,42.0,90.0,0.6625,0.4667,34.0,37.0,0.9189,,102.393,97.961,2.52524,135.013,1.13564,0.779659,0.355984,2.7562,23.5294,2.38735,0.368843,2.2647,2.9706,5.2353,0.4118,0.2941,0.7059,11.6765,C,0.0721671
48761,Bourama Sidibe,Syracuse,ACC,29,21.5,96.4,13.5,46.3,44.77,11.1,18.4,3.2,13.4,17,43,0.395,19,41,0.463,0,0,0.0,6.8,3.1,104.9,So,10-Jun,34,0.152756,91.8342,9.3,2019,50614,all,62.2,0.55559137,16.0,35.0,3.0,6.0,0.4571,0.5,4.0,4.0,1.0,,92.182,88.9371,1.41453,68.7586,3.11671,-1.40877,4.52548,0.0765953,10.1034,-3.66432,3.74091,1.0,1.6552,2.6552,0.1724,0.5172,0.4828,1.8966,C,0.0
